x,y,theta
1.00023076544192,2.9997225989834417,-7.567787376150402e-06
1.0002318193351132,2.9997213808225838,-7.605767565643817e-06
1.0002339924429537,2.9997201431015017,-7.773526988663648e-06
1.0002355255462771,2.999718314959838,-7.824840745740435e-06
1.0002360021627221,2.9997170727701974,-7.793488246921076e-06
1.000236430466416,2.999715888191271,-7.760518743293887e-06
1.0002375418771883,2.9997145627944284,-7.79771069342463e-06
1.0002397424242648,2.99971329184037,-7.96634977595636e-06
1.0002408648387084,2.99971195341363,-8.003916855181559e-06
1.0002415630283568,2.999710315023664,-7.970716294991598e-06
1.0002426456872657,2.9997098026624887,-8.061613694876368e-06
1.000243883869389,2.999708350238456,-8.104743751513621e-06
1.0002447003022599,2.9997073762266564,-8.13203777111362e-06
1.000244787645359,2.9997059237739907,-8.040312997059673e-06
1.0002459141223554,2.9997045873642,-8.078497161279085e-06
1.0002477061656256,2.999703789671474,-8.232486982062714e-06
1.0002477900500977,2.9997023465601544,-8.14101399249092e-06
1.0002485302167818,2.9997014627738343,-8.165704618590141e-06
1.000249647813728,2.9997001305490274,-8.203141967255711e-06
1.0002507905105777,2.999698802412465,-8.243807370245126e-06
1.000252169938444,2.999697737465637,-8.330686600777093e-06
1.0002526432735834,2.999696563864624,-8.303767725259559e-06
1.00025480295726,2.9996953048554444,-8.468450020837648e-06
1.000255956094078,2.999693960605619,-8.509207974849462e-06
1.0002562892408997,2.999692730751176,-8.4619149220422e-06
1.0002578514754343,2.9996916985129487,-8.572509164750406e-06
1.0002585727782918,2.999690812972001,-8.594866526934218e-06
1.000258753836659,2.9996893777378975,-8.515337336256775e-06
1.0002604651237366,2.9996885882014976,-8.660431445206581e-06
1.0002605592902507,2.9996871292597227,-8.569057660001733e-06
1.000261999970618,2.9996863928553177,-8.686173195049407e-06
1.0002634742136756,2.999684996802754,-8.760918933536943e-06
1.0002631672364963,2.9996840172479713,-8.65619347362181e-06
1.000264292327261,2.9996826797749425,-8.69414027954154e-06
1.0002650384419283,2.999681790600227,-8.71914946110055e-06
1.0002661535324624,2.9996804611257115,-8.756485950001136e-06
1.0002672702421813,2.999679129895767,-8.793888923774884e-06
1.0002680155189687,2.9996782427593254,-8.818942972499433e-06
1.000270177013178,2.9996770110033686,-8.985743246869877e-06
1.0002698743563994,2.999676026344829,-8.881168760632747e-06
1.0002714220908473,2.9996753179854783,-9.012792817064712e-06
1.000271811925802,2.9996737975528722,-8.951750425922916e-06
1.0002732184951673,2.9996730442681647,-9.063680641907573e-06
1.0002736151364209,2.9996715731195276,-9.006895517416096e-06
1.0002747326459633,2.9996702446458294,-9.044585556450296e-06
1.0002754829096754,2.999669345167374,-9.069357565061358e-06
1.0002772639741497,2.9996685459691683,-9.221941695336549e-06
1.0002775435090834,2.999667178794758,-9.158734867509314e-06
1.0002784754161813,2.999665781038031,-9.169816204301931e-06
1.000279224031639,2.99966489213549,-9.195137361472952e-06
1.000280981122924,2.9996632981296614,-9.289126050637834e-06
1.0002821529097428,2.9996627526153605,-9.388128397236376e-06
1.0002822350875558,2.9996613071502174,-9.29630542828577e-06
1.0002833584704462,2.9996599668725796,-9.333855002013916e-06
1.0002845285396047,2.9996594109101418,-9.431921850766605e-06
1.0002857607525257,2.99965805756292,-9.48130506839287e-06
1.0002869958347669,2.9996561397041797,-9.491404434736089e-06
1.000287604821667,2.9996556319640724,-9.52711827073574e-06
1.0002892974577615,2.999654239429172,-9.627694210423448e-06
1.0002904155492205,2.999652902984743,-9.664893238225974e-06
1.0002902255846713,2.9996519389772858,-9.574980091631185e-06
1.0002916220782145,2.9996505234333313,-9.639244542614139e-06
1.000292367272744,2.999649237277299,-9.636284545755407e-06
1.0002935102875934,2.9996478818122627,-9.675068134373826e-06
1.0002956936383165,2.9996466250539875,-9.842662373804626e-06
1.0002953815776754,2.9996456484012506,-9.7375594105831e-06
1.000296502167461,2.9996443130670225,-9.775128506139844e-06
1.000297256276907,2.9996434166214834,-9.80056375582408e-06
1.0002983828625056,2.9996420721296486,-9.838192580879949e-06
1.000299904048519,2.9996413582728585,-9.96630930655276e-06
1.0003002575354119,2.999639843373007,-9.901406584467168e-06
1.0003024325090835,2.9996385931679135,-1.0068476135938225e-05
1.0003031757151881,2.9996377075999328,-1.0093397640909024e-05
1.0003035946806236,2.999636471971923,-1.0055766181238406e-05
1.0003050503738076,2.999635476737612,-1.0156461740629146e-05
1.0003054551751578,2.999634385115786,-1.01272774417627e-05
1.0003054999039285,2.999633600899671,-1.0077482715809021e-05
1.0003072970641658,2.999632804903165,-1.0232163443202352e-05
1.000307390095841,2.9996313499005005,-1.0140953834891802e-05
1.000309555969339,2.9996301140527786,-1.0307961499644886e-05
1.0003102449139833,2.999629219140896,-1.0325870392791121e-05
1.0003110291325839,2.999627526105704,-1.029893119364192e-05
1.000312190362825,2.9996269813994743,-1.039674467367971e-05
1.000313325328601,2.999625630350478,-1.0434895348521185e-05
1.0003140690996335,2.9996247402239455,-1.0459563028308889e-05
1.000314409564931,2.9996239480834017,-1.0443859740527668e-05
1.0003148918630596,2.9996224191068137,-1.0393064494407274e-05
1.0003156411078018,2.999621528860047,-1.0418364651876317e-05
1.0003178422533636,2.999620256123552,-1.0586911842136479e-05
1.0003175381080618,2.9996192663868917,-1.0481827921071691e-05
1.0003197183996535,2.999618015193739,-1.0649443002164221e-05
1.0003194153572743,2.9996170353267235,-1.054518171533794e-05
1.0003205377302011,2.999615696938896,-1.0582745079312808e-05
1.0003219990128687,2.999614691250487,-1.0683357145879781e-05
1.0003234831141063,2.99961352208672,-1.0775170772692214e-05
1.00032424555779,2.9996126316939704,-1.0802007109123072e-05
1.000324635856871,2.999611133663371,-1.0742609211300572e-05
1.0003250696000876,2.999610312913284,-1.0735826591945522e-05
1.0003272598388566,2.999609045924991,-1.0903495015757186e-05
1.0003280168400615,2.999608142414054,-1.0928773222229653e-05
1.0003280933778695,2.99960671120649,-1.0837310327083153e-05
1.0003299180231655,2.999605881280297,-1.0992819355626374e-05
1.0003296164274393,2.999604891668981,-1.0888048323165502e-05
1.0003317964196412,2.999603642950616,-1.1055796291015185e-05
1.000332126294675,2.9996024261853727,-1.1009058916933179e-05
1.000332254340579,2.999601755829099,-1.0977020016900174e-05
1.0003344329834258,2.999600505378678,-1.1144487142622528e-05
1.0003348790806814,2.999599011052761,-1.1091888898251432e-05
1.0003356312020304,2.9995977363574595,-1.1090549759229538e-05
1.0003372736095284,2.9995968762682255,-1.1222591363990752e-05
1.0003385683241912,2.9995955837426784,-1.1283561055175384e-05
1.0003393294397378,2.999594684717608,-1.1309635875755863e-05
1.0003404500883555,2.999593345807943,-1.13469608288286e-05
1.0003401512439825,2.9995923609625645,-1.1242851225612436e-05
1.0003412752285126,2.999591020693082,-1.1280471051533534e-05
1.000343074631619,2.9995902237959493,-1.1435334634379866e-05
1.000343149651364,2.999588793274935,-1.1343748732461932e-05
1.0003449216937388,2.999587987073022,-1.1494753599516925e-05
1.0003460821921082,2.999586646972076,-1.153666276615397e-05
1.0003457927200514,2.999585652568183,-1.1432982840009509e-05
1.0003479694433817,2.9995843984675745,-1.159996262928289e-05
1.0003480713704458,2.9995829410390717,-1.1509642755036542e-05
1.0003498820085066,2.9995821236233082,-1.1664379505116364e-05
1.00035011604171,2.9995807334115567,-1.1594250918345342e-05
1.0003517675118319,2.999579879448413,-1.1727778464809573e-05
1.000352893574984,2.9995785443893244,-1.1766007652569437e-05
1.000353782118789,2.9995770880674892,-1.1767907141968542e-05
1.0003547860786173,2.999576293185439,-1.182973378627275e-05
1.0003548627282617,2.9995748643295084,-1.1738460792887234e-05
1.0003556126649538,2.999573966036032,-1.176327701896132e-05
1.0003572652024244,2.999572519829988,-1.1855374646763144e-05
1.0003581383690352,2.999571156498022,-1.186199754693587e-05
1.0003596920871671,2.9995704632791735,-1.1995350072346894e-05
1.000360819367673,2.9995691133354594,-1.2032677410456243e-05
1.0003615746130665,2.9995682241713393,-1.2058756226673877e-05
1.0003623314753416,2.9995673189163945,-1.2083895494063884e-05
1.000362033101425,2.999566329381045,-1.1979521701177582e-05
