X,Y
"[0.007498286472832794, 0.0074981826591313805, 0.007498049895800607, 0.00749793007942956, 0.007497851382148757, 0.007497713373064041, 0.0074975897879534514, 0.007497497475876025, 0.007497346408839367, 0.007497245540815212, 0.007497101352452296, 0.007496985465725969, 0.007496914480515815, 0.007496752282402208, 0.007496637475169821, 0.007496539107988087, 0.007496399028811385, 0.007496273290396149, 0.00749613195631138, 0.0074960062602561495, 0.007495910192625521, 0.007495768396534208, 0.007495627074461275, 0.007495476801489986, 0.007495359271454727, 0.007495204532979249, 0.007495109614414797, 0.007494919873953898, 0.007494784737004934, 0.007494649783026719, 0.0074945064670634, 0.007494330812675587, 0.007494187011628073, 0.007493985972992445, 0.0074938146406797745, 0.007493720519624714, 0.007493525988154448, 0.007493291725058859, 0.36857715303460126, 0.39326111893427335, 0.4070253390927147, 0.4175462574664779, 0.42602439629183503, 0.4328616947872783, 0.43811570521719045, 0.4415018548070311, 0.4418955649049115, 0.08611724189035264, 0.11291080151583577, 0.138879106718662, 0.16407480956567022, 0.18854671684776558, 0.21233999812125381, 0.2354963264689448, 0.2580545902182666, 0.2800510597532535, 0.30151935502220395, 0.32249095953074636, 0.3429953351056678, 0.3630600692179944, 0.38271101849605366, 0.401972562524301, 0.4208675805880153, 0.4394176915899317, 0.4576433099447108, 0.47556375553504315, 0.4931973081865042, 0.510561357912477, 0.527672402832825, 0.544546230503522, 0.5611978251973566, 0.5776415617956312, 0.5938911789956749, 0.6099598752815452, 0.6258603403257036, 0.6416047576695357, 0.6572049484119947, 0.6726722898757451, 0.6880178234835479, 0.7032522667041904, 0.7183860623091499, 0.7334293619501122, 0.748392115338325, 0.7632840532688063, 0.7781147316743062, 0.7928935540093341, 0.8076297940887512, 0.8223326164938795, 0.8370111106553256, 0.8516743027563537, 0.8663311800060254, 0.8809907158810377, 0.8956618886133063, 0.9103537087324317, 0.925075234865302, 0.9398355927113117, 0.9546440197124431, 0.9695098584503719, 0.984442598592251, 0.9994519046468846, 1.0145476111586222, 1.0297398158666686, 1.0450388116562899, 1.0604552236565603, 1.0759999410425312, 1.0916842040883405, 1.1075196534884302, 1.123518313424658, 1.1396926679023924, 1.1560556944104976, 1.1726209167389912, 1.189402440288682, 1.2064149855243955, 1.223674037580841, 1.2411957520738714, 1.258997155917096, 1.2770961736888438, 1.2955117000939897, 1.3142636748256793, 1.3333732179599291, 1.352862687561075, 1.3727558261252413, 1.3930778547324714, 1.41385569858382, 1.4351179302876083, 1.4568953074321636, 1.47922052675777, 1.5021286798282651, 1.5256575709589826, 1.5498478283543404, 1.5747430048305704, 1.6003904559769844, 1.6268411752121104, 1.654150478007949, 1.6823784016308703, 1.71159036907008, 1.7418574549019512, 1.7732576034814431, 1.8058758554945362, 1.8398056328770116, 1.8751499999775638, 1.9120220454155183, 1.9505472157079429, 1.9908645294041287, 2.0331284846527162, 2.0775113196531323, 2.1242057386498887, 2.1734282224380492, 2.2254224380963206, 2.2804639598258256, 2.3388655389674624, 2.400983760592491, 2.467226925931164, 2.5380649329681852, 2.6140412162022892, 2.6957876575557718, 2.784043745920437, 2.8796800991635294, 2.9837296426003515, 3.0974263038534775, 3.222256732221057, 3.360029393634714, 3.512966151011655, 3.6838262990705055, 3.7074768958843163, 3.707477630894558, 3.707478465963452, 3.7074792855107352, 3.707480039822773, 3.7074808239562453, 3.7074817146285954, 3.7074823603964973, 3.7074832134116935, 3.7074839299599627, 3.707484828296256, 3.70748550550901, 3.7074862910341766, 3.707487085925313, 3.7074876191496187, 3.707488416363915, 3.7074891418839724, 3.707490033396022, 3.707490710274573, 3.7074915985450247, 3.7074922533709724, 3.7074930105946295, 3.707493776367359, 3.707494478045476, 3.7074952691947223, 3.70749602002195, 3.7074967478814647, 3.7074975669484567, 3.707498399033517, 3.707499147617152, 3.7074998609601546, 3.707500882908837, 3.7075016187047543, 3.7075025124790817, 3.7075033360546024, 3.7075039949028255, 3.7075048492582927, 3.7075059005161406, 3.70750665659836, 3.7075075207342874, 3.7075085003432044, 3.7075094615757065, 3.7075103542432193, 3.70751119334943, 3.7075122274040493, 3.7075132415591305, 3.7075143099738113, 3.70751525442544, 3.707516307130619, 3.7075173018105523, 2.026633608470794, 1.9841123245668362, 1.9436207428088044, 1.904993950489465, 1.8680838631970413, 1.8327574565122402, 1.7988944993528928, 1.766386639295379, 1.7351351709259082, 1.7050507493100748, 1.6760516227555984, 1.6480633972454206, 1.6300455240387162, 1.6300469416814416, 1.6300484514733693, 1.6300500107211633, 1.6300516565400869, 1.6300533028576325, 1.6300551021706782, 1.6300569924953343, 1.63005891060222, 1.6300609329015292, 1.6300631173360451, 1.6300653716921416, 1.6300677902397007, 1.6300703383060113, 1.6300730362419835, 2.4069697118977116, 2.3429123087329833, 2.2800041624016614, 2.218177084472517, 2.1573666417333985, 2.0975116640717126, 2.038553809253911, 1.9804379679633666, 1.923111276637158, 1.8665234369449384, 1.8106262351160032, 1.7553735036581548, 1.7007209187682453, 1.6466258156001001, 1.5930471402044555, 1.539945097523662, 1.4872812992688884, 1.435018529513484, 1.3831205980147625, 1.3315521762412152, 1.2802789213228225, 1.2292671703116602, 1.1784838868948906, 1.1278967165858966, 1.077473682951008, 1.0271832740727438, 0.9769943015677717, 0.9268758085097252, 0.8767970352809292, 0.8267272980085097, 0.7766359460395001, 0.7264922746105039, 0.6762654428947649, 0.6259244100569141, 0.5754378743487476, 0.524774157178139, 0.47390110256016005, 0.47997403619629814, 0.4402097459285454, 0.3970679302288338, 0.34919503560026666, 0.21523033938743386, 0.16239135677703742, 0.10909845622346159, 0.05531280671381322, 0.007520397758209119, 0.007519041776341329, 0.007517922078567052, 0.007516836064688448, 0.007515853358669444, 0.007514956030930775, 0.007514175810570345, 0.007513432365928163, 0.007512728135572688, 0.007512055602888035, 0.00751149113563887, 0.00751090648571473, 0.007510402786314985, 0.007509951128602088, 0.007509446256176333, 0.007509005891555898, 0.007508657200156699, 0.007508273426390821, 0.0075078632414615765, 0.00750752185078607, 0.007507160654315892, 0.007506849199777288, 0.0075066120282401005, 0.007506296803471479, 0.007506030594335411, 0.007505724348329523, 0.007505479820384298, 0.007505270773364048, 0.007505036553424604, 0.0075048000760562505, 0.007504535351835706, 0.007504359499624358, 0.007504089746476539, 0.00750390716820748, 0.007503744874824636, 0.007503506533845905, 0.00750334309862033, 0.007503118656831065, 0.00750303199289537, 0.007502832764577083, 0.007502599118510922, 0.0075024823217050285, 0.007502297126301349, 0.007502184494384334, 0.007502030072080279, 0.007501858136419792, 0.007501730574344445, 0.00750154301056849, 0.0075014133534831995, 0.007501282970766354, 0.007501163421783974, 0.007501015724135196, 0.007500852857811324, 0.0075007404968109315, 0.007500577469585434, 0.007500496020757974, 0.007500369432089649, 0.007500223029750175, 0.007500087000911537, 0.0074999633488808115, 0.00749985316902424, 0.0074997293397379705, 0.007499628291857796, 0.007499452839274112, 0.007499362049473879, 0.0074992260237426445, 0.007499138492104596, 0.0074989907122430255, 0.007498872924644795, 0.007498768493479524, 0.00749866341433747, 0.007498539344614197, 0.007498427778930061, 0.00749828703562172]","[0.8216391632688068, 0.8066893530207873, 0.7917295500826096, 0.7767505757372342, 0.7617432061683405, 0.7466981381959802, 0.7316059871400094, 0.7164572497183782, 0.7012422676227952, 0.6859512419889312, 0.6705741536707712, 0.6551007902840277, 0.6395206857048606, 0.6238230627957883, 0.607996895743719, 0.5920307825749257, 0.5759129357443441, 0.5596311860537524, 0.5431728884897942, 0.5265249227903086, 0.5096736253580094, 0.49260471102760056, 0.4753032973713331, 0.4577537844944633, 0.439939835774612, 0.4218442401330394, 0.40344896440981776, 0.3847348775875637, 0.36568193414638817, 0.3462688300503612, 0.3264730211927507, 0.3062705775545278, 0.2856361209823499, 0.2645425397163236, 0.2429610399005595, 0.2208608464604177, 0.19820887446725688, 0.17496984098390755, 0.4350243113574501, 0.4409775443933338, 0.4387570449108997, 0.43412101568491335, 0.4278632685191484, 0.42016503672040256, 0.41091374359652116, 0.39964879833905725, 0.38498046159829774, -0.014826433742769263, -0.014826795247312785, -0.014827125552398068, -0.014827523157071809, -0.014827894741488712, -0.014828152390638949, -0.014828489057006067, -0.01482887063989069, -0.01482914533706503, -0.01482943603047382, -0.014829737497119466, -0.014830022541033605, -0.0148302877293095, -0.01483058683789773, -0.01483084341846852, -0.014831114718014127, -0.014831380920269588, -0.014831634630402935, -0.01483185817044419, -0.014832100746719479, -0.014832332016864291, -0.014832614466337213, -0.01483283143623848, -0.014833071747099469, -0.014833290788290765, -0.014833521795950655, -0.014833748166618532, -0.014833939718796763, -0.014834202048571887, -0.014834405610884671, -0.014834615880773727, -0.01483483145267983, -0.014835064490284045, -0.014835244405760895, -0.014835471082326857, -0.014835679602365537, -0.01483588966672622, -0.014836100934341956, -0.01483630398182656, -0.014836489739791792, -0.014836716928481875, -0.014836939870485621, -0.014837132073315606, -0.014837349230195418, -0.014837552201547033, -0.014837726517462069, -0.014837940731568966, -0.014838165037612705, -0.014838327010141095, -0.014838543423083439, -0.014838756617390536, -0.014838963394015359, -0.014839204082229385, -0.014839373902152508, -0.014839620535999187, -0.014839800093168654, -0.014840044783518525, -0.014840275777612377, -0.014840473182396119, -0.014840707862950664, -0.014840941755740245, -0.014841171076292126, -0.014841393252929547, -0.014841627529743051, -0.014841875668932913, -0.01484208030362344, -0.014842354630724142, -0.014842599930066092, -0.014842835718573921, -0.014843081752778597, -0.01484334531851006, -0.014843602545405954, -0.014843877425314123, -0.014844153921058756, -0.014844436910740333, -0.014844698856497751, -0.014845017983848519, -0.01484525202624809, -0.014845595919506627, -0.014845932417746788, -0.014846208007642026, -0.014846528585741092, -0.014846948708592045, -0.014847253477420885, -0.014847627814103537, -0.014848003071619043, -0.014848380421608964, -0.014848744858510399, -0.014849193689985718, -0.014849589466953028, -0.014850079177277764, -0.014850540729049122, -0.01485094511100249, -0.014851513718935228, -0.014852008288827712, -0.01485251848086755, -0.014853088086953514, -0.014853712062248281, -0.014854348197296252, -0.01485496840425704, -0.014855659431224133, -0.014856392613316838, -0.014857182459442564, -0.014858005075646163, -0.01485887096579408, -0.014859776745388298, -0.014860765541773957, -0.0148618582433514, -0.014863008817455392, -0.014864253543981576, -0.01486554545373131, -0.01486702518998928, -0.014868681154675989, -0.014870416167944711, -0.014872313877963284, -0.014874518168000783, -0.014876864186500138, 0.03199078344209183, 0.08535910807045288, 0.13824554447661763, 0.1906885694356587, 0.24272545703071724, 0.2943923821082943, 0.34572456660035417, 0.3967564395733013, 0.44752153203448425, 0.49805282262427597, 0.5483826138922179, 0.5985427845102527, 0.6485647184542472, 0.6984794998101892, 0.7483179462234769, 0.7981106618141287, 0.8478881678116249, 0.8976809396991319, 0.9475194799096756, 0.9974344258561033, 1.0474565638207378, 1.0976169881891793, 1.1479471098342053, 1.1984787572806543, 1.2492442910854211, 1.3002766231211804, 1.3516093588541247, 1.4032768916839649, 1.4553144431614062, 1.5077581877170174, 1.5606453989834583, 1.6140146171070744, 1.6679054291929858, 1.722359131710982, 1.7774183909353285, 1.8331276088871815, 1.8895332117441683, 1.946683541170665, 2.004628943280939, 2.06342251825134, 2.1231198343452267, 2.1837792385814856, 2.2454622041278967, 2.3082336023795147, 2.372162100125631, 2.4373201178751467, 2.503784580066705, 2.5716370104314947, 2.6409643599321244, 2.7118590000991682, 1.6257835312053548, 1.6257856612423847, 1.6257876444603085, 1.6257895785870773, 1.6257914023332682, 1.6257931891457937, 1.6257948074853998, 1.625796468661075, 1.6257979817730495, 1.6257995164598524, 1.625800922016909, 1.6258023222671, 1.6353521770745199, 1.664359072715142, 1.6944996672287935, 1.7258612676519116, 1.7585400537384248, 1.7926419886020513, 1.8282845991502976, 1.8655979725050102, 1.904726824716617, 1.9458328426974922, 1.9890970045960903, 2.034722360168779, 2.0829381026668794, 2.134003359910816, 2.1882126247689593, 3.6851394570471925, 3.685140204137083, 3.6851409149897454, 3.685141511653746, 3.6851421899444614, 3.6851430289724347, 3.6851435576348113, 3.6851442804560377, 3.685144894966021, 3.685145567042921, 3.6851462036356573, 3.6851468211284657, 3.6851474555919266, 3.685148057164411, 3.6851488318204555, 3.6851494217707605, 3.6851499184506418, 3.68515048884951, 3.6851512181028525, 3.6851517056441767, 3.6851522991370707, 3.6851529767465996, 3.68515339006399, 3.685154089973547, 3.6851546682070504, 3.6851552083200394, 3.685155837263065, 3.6851562678572773, 3.6851570041095236, 3.6851574436677206, 3.6851580271163518, 3.6851585682148706, 3.6851592012617167, 3.6851598933080316, 3.685160428909697, 3.6851608641727656, 3.6851614977585263, 3.312493643353751, 3.283705582285205, 3.2768131236167064, 3.2924871737260055, 3.685164508514758, 3.6851650672434704, 3.6851657967542066, 3.6851663153569567, 3.6634720153765175, 3.4932359425926665, 3.340648178469595, 3.2030199759450686, 3.0781811768006935, 2.9643616598850326, 2.860102910576832, 2.7641926614126304, 2.6756146224714064, 2.5935105544187893, 2.5171504870548125, 2.445910120304203, 2.3792516130804633, 2.316709669042977, 2.2578796232643845, 2.202407389871742, 2.1499822265986337, 2.1003303919618026, 2.05320938600428, 2.0084036481131493, 1.9657212512989966, 1.9249903134372626, 1.8860566669971068, 1.8487817810546674, 1.8130402980261384, 1.77871902219972, 1.7457150401709505, 1.7139348852442382, 1.6832933756175712, 1.653712587643835, 1.625121204721447, 1.5974536441196983, 1.5706498612775213, 1.5446542094664386, 1.519415523678978, 1.4948864958758978, 1.4710230929349475, 1.4477846538839865, 1.425133120878992, 1.403033354744841, 1.3814523354722086, 1.3603591555098409, 1.3397250876732616, 1.3195229899844296, 1.2997275157842858, 1.2803147348250394, 1.261262075577195, 1.2425483153953067, 1.224153276289779, 1.2060579330781063, 1.1882442027354558, 1.17069492183732, 1.1533937292241043, 1.136325004333039, 1.1194738870787226, 1.1028260736297537, 1.086367938371295, 1.0700863413986395, 1.053968637599495, 1.0380026431388254, 1.022176586955309, 1.0064790795200715, 0.9908990574172326, 0.97542579145732, 0.9600487809877434, 0.9447578250679197, 0.9295429045086177, 0.9143942204074056, 0.8993021144228528, 0.8842570832448776, 0.8692497389490258, 0.8542707858217633, 0.8393109957717046, 0.8243611900738237]"
